Trial,1,2,3,4,6,8,12,16,24,32,48,64,96,128,192,256,384,512,768,1024,1536,2048
0,0.000729,0.000745,0.00076,0.000772,0.000794,0.000815,0.000862,0.000897,0.000955,0.001011,0.0006,0.000718,0.000952,0.001147,0.001557,0.001956,0.002336,0.002835,0.003258,0.003742,0.004151,0.004326
1,0.00073,0.000744,0.000757,0.000768,0.000793,0.000815,0.00086,0.000898,0.000947,0.001022,0.000602,0.000705,0.000949,0.001159,0.001519,0.001878,0.002322,0.002806,0.003225,0.003703,0.004138,0.004345
2,0.00068,0.000757,0.000766,0.00077,0.000793,0.000817,0.000862,0.000899,0.000953,0.001018,0.000616,0.000707,0.000948,0.001142,0.001564,0.001869,0.002415,0.002842,0.003288,0.003623,0.004107,0.004392
3,0.000741,0.000744,0.000758,0.000769,0.000796,0.000816,0.000868,0.000897,0.000954,0.001014,0.000608,0.000696,0.000947,0.001113,0.001508,0.001866,0.002408,0.002849,0.003288,0.003662,0.004143,0.004448
4,0.000738,0.000745,0.000757,0.000772,0.000794,0.000818,0.00086,0.000904,0.000956,0.001012,0.000612,0.00071,0.000957,0.001144,0.001529,0.001912,0.002438,0.00281,0.00336,0.003693,0.004103,0.004415
5,0.000739,0.000744,0.000754,0.000772,0.000796,0.000818,0.000858,0.000897,0.000953,0.001019,0.000621,0.000692,0.000963,0.001164,0.001532,0.001918,0.002373,0.002806,0.003359,0.003799,0.00423,0.004286
6,0.000735,0.00074,0.000751,0.000766,0.000792,0.000812,0.000858,0.000902,0.000943,0.001006,0.000599,0.000705,0.000957,0.001123,0.001537,0.001894,0.002412,0.002821,0.003242,0.003743,0.00412,0.004301
7,0.000736,0.00074,0.000754,0.000766,0.000794,0.000814,0.000858,0.000901,0.000946,0.001006,0.000615,0.000713,0.000928,0.001126,0.001581,0.001891,0.002344,0.002835,0.00325,0.003651,0.004111,0.0044
8,0.000736,0.000741,0.000753,0.000767,0.000796,0.000814,0.000861,0.000898,0.000947,0.001011,0.000618,0.000712,0.000929,0.001112,0.00152,0.001858,0.002405,0.002723,0.003321,0.003704,0.004118,0.004256
9,0.000735,0.000741,0.000754,0.000765,0.000789,0.000813,0.00086,0.000895,0.000945,0.001011,0.000605,0.000706,0.000938,0.001135,0.001511,0.001943,0.002411,0.002766,0.003335,0.003773,0.004052,0.00433
10,0.370914,0.210334,0.259633,0.318975,0.345927,0.447454,0.439308,0.478447,0.487303,0.508995,0.522817,0.541097,0.551884,0.559405,0.56099,0.566098,0.570624,0.576303,0.57484,0.606241,0.588341,0.664884
11,0.369058,0.210774,0.249089,0.339617,0.35878,0.44863,0.438804,0.478345,0.4871,0.508887,0.522645,0.54137,0.551833,0.559595,0.560311,0.566302,0.56858,0.576386,0.575148,0.613561,0.594175,0.669394
12,0.369478,0.446478,0.2558,0.319431,0.333491,0.447745,0.438944,0.478426,0.487241,0.508896,0.522716,0.540795,0.552077,0.559389,0.560591,0.567216,0.570429,0.575391,0.57667,0.60582,0.59,0.672167
13,0.368742,0.453678,0.251658,0.33931,0.346244,0.44907,0.438847,0.478301,0.487135,0.509017,0.522704,0.540495,0.551758,0.559438,0.560279,0.566015,0.570308,0.575736,0.575462,0.603087,0.589484,0.672327
