Trial,1,2,3,4,6,8,12,16,24,32,48,64,96,128,192,256,384,512,768,1024,1536,2048
0,0.000387,0.000545,0.00065,0.000707,0.000833,0.000841,0.000908,0.000911,0.00089,0.000894,0.000903,0.001054,0.001186,0.001345,0.001691,0.002534,0.003034,0.004657,0.007099,0.013099,0.024183,0.034895
1,0.000381,0.000543,0.000658,0.000737,0.000805,0.000836,0.000896,0.000901,0.000853,0.000958,0.000923,0.001061,0.001219,0.001342,0.001658,0.002461,0.002948,0.00459,0.009311,0.013588,0.022193,0.03653
2,0.000375,0.000551,0.000656,0.00074,0.000824,0.000837,0.000914,0.000904,0.000923,0.000955,0.000938,0.001064,0.001191,0.001336,0.001658,0.002493,0.003038,0.00454,0.010365,0.013554,0.022967,0.030689
3,0.000384,0.000541,0.000649,0.000734,0.000823,0.000835,0.00091,0.000901,0.000924,0.00097,0.000948,0.001068,0.001214,0.001325,0.001684,0.002504,0.00303,0.004551,0.008911,0.012454,0.02301,0.029911
4,0.000385,0.000543,0.000651,0.000735,0.00082,0.000836,0.00091,0.000903,0.000926,0.000964,0.00095,0.00108,0.001229,0.001317,0.00165,0.002513,0.002964,0.004546,0.008648,0.013239,0.024139,0.035865
5,0.000379,0.000525,0.000638,0.000734,0.000816,0.000839,0.000904,0.000898,0.00091,0.00096,0.000948,0.001078,0.001226,0.001333,0.001659,0.002455,0.002957,0.004688,0.011106,0.014015,0.024081,0.033286
6,0.000376,0.000535,0.00065,0.000734,0.000815,0.000832,0.000907,0.000904,0.000928,0.000954,0.000951,0.00107,0.001192,0.001307,0.001672,0.002493,0.003016,0.004515,0.010194,0.010418,0.019215,0.031199
7,0.000376,0.000528,0.000644,0.000731,0.000811,0.000839,0.00091,0.000891,0.000917,0.000959,0.000955,0.001067,0.00123,0.001358,0.001663,0.002522,0.002944,0.004688,0.010386,0.008543,0.019927,0.034386
8,0.000379,0.000529,0.000647,0.000732,0.000821,0.00084,0.00091,0.000907,0.000926,0.000963,0.000953,0.001079,0.001206,0.001322,0.00165,0.002457,0.003021,0.004611,0.011223,0.011567,0.021473,0.034119
9,0.000376,0.000537,0.000643,0.000735,0.000811,0.000827,0.000905,0.000893,0.000918,0.000964,0.000953,0.001073,0.001214,0.00134,0.001646,0.002495,0.003032,0.004522,0.010399,0.008464,0.022571,0.037088
10,0.000607,0.001105,0.001646,0.001818,0.002193,0.002351,0.002672,0.002683,0.002859,0.003042,0.00316,0.003089,0.003053,0.003117,0.003511,0.004407,0.007283,0.008241,0.018392,0.024574,0.03664,0.051004
11,0.000603,0.001107,0.001573,0.001817,0.002192,0.002355,0.002676,0.002685,0.002874,0.003072,0.002998,0.003324,0.003321,0.003366,0.003641,0.004506,0.007289,0.008297,0.018525,0.026455,0.034265,0.048194
12,0.000596,0.001101,0.001584,0.001811,0.002196,0.00237,0.002677,0.002696,0.002883,0.003061,0.003096,0.003306,0.003327,0.003367,0.003647,0.004459,0.007686,0.00893,0.018558,0.022394,0.036885,0.047458
13,0.000607,0.001094,0.001579,0.00182,0.002191,0.00237,0.002668,0.002697,0.002869,0.003055,0.003,0.003298,0.003323,0.003384,0.003606,0.004435,0.007879,0.009239,0.017051,0.023332,0.036158,0.059158
14,0.000595,0.001111,0.001584,0.001816,0.002191,0.002369,0.002678,0.002688,0.00287,0.003075,0.003077,0.003304,0.003316,0.003355,0.003597,0.004397,0.007783,0.009767,0.019183,0.023487,0.035805,0.050058
15,0.000591,0.001116,0.001569,0.001813,0.00219,0.002363,0.002666,0.00268,0.002873,0.00307,0.002997,0.003312,0.003314,0.003388,0.003557,0.004415,0.005955,0.009559,0.017246,0.021839,0.041266,0.057614
16,0.000589,0.001098,0.001572,0.001815,0.002195,0.002352,0.002678,0.002689,0.002873,0.003066,0.003072,0.003311,0.003321,0.003392,0.003565,0.004449,0.007248,0.010329,0.016123,0.02556,0.042276,0.055035
17,0.000586,0.001108,0.001575,0.001816,0.002192,0.002355,0.002674,0.002679,0.002882,0.003061,0.002998,0.003308,0.003318,0.003399,0.003632,0.004521,0.007778,0.008404,0.018366,0.026111,0.04024,0.060842
18,0.000587,0.001102,0.001575,0.001822,0.002196,0.002359,0.002673,0.002689,0.002871,0.003067,0.003084,0.003317,0.003317,0.003391,0.00359,0.00453,0.007317,0.010175,0.017575,0.025103,0.044392,0.0577
19,0.000577,0.001092,0.00157,0.00182,0.002195,0.002363,0.002667,0.002677,0.002882,0.003063,0.002993,0.003312,0.003314,0.003355,0.003584,0.00451,0.007309,0.010061,0.017977,0.026358,0.039594,0.046282
20,0.000763,0.001695,0.002559,0.002863,0.003551,0.003977,0.004405,0.004806,0.004477,0.005198,0.005481,0.006012,0.006144,0.006403,0.006658,0.008043,0.010879,0.014473,0.021566,0.02987,0.044344,0.063072
21,0.000759,0.001678,0.002576,0.002873,0.00355,0.003977,0.004386,0.004668,0.004478,0.005205,0.005475,0.005983,0.006159,0.006393,0.006648,0.008017,0.010442,0.014655,0.023358,0.031418,0.043938,0.072198
