Trial,1,2,3,4,6,8,12,16,24,32,48,64,96,128,192,256,384,512,768,1024,1536,2048
0,0.000907871,0.000645596,0.000623973,0.000639954,0.000573677,0.000622912,0.000682106,0.000651847,0.00084499,0.000791277,0.000930154,0.00101775,0.00152187,0.00180719,0.00269768,0.00264201,0.00515748,0.00515599,0.00939438,0.00966555,0.0177132,0.0175996
1,0.00280431,0.000688839,0.000725159,0.000594697,0.000620407,0.000811035,0.000683048,0.000667087,0.000827968,0.00075662,0.00113418,0.00104941,0.00146568,0.00157938,0.00284789,0.00261261,0.00493483,0.0050396,0.00995399,0.00993716,0.0192919,0.0173364
2,0.000834539,0.000635916,0.000734095,0.000854769,0.000832987,0.000704469,0.000650034,0.000666907,0.00084989,0.000800736,0.00113678,0.00112936,0.00150114,0.00148291,0.00273009,0.0026152,0.00495625,0.0050469,0.0097502,0.00973402,0.0189711,0.0191604
3,0.000857053,0.00076215,0.000659082,0.000808069,0.000702355,0.0007829,0.000716042,0.000728215,0.000804031,0.000796597,0.00120062,0.00109077,0.00165888,0.00167248,0.00262058,0.00275017,0.00498691,0.00514629,0.00981639,0.00993452,0.0191842,0.0182145
4,0.0010397,0.000660083,0.000761218,0.000799081,0.000713938,0.000627541,0.000675444,0.000647269,0.000808119,0.000796637,0.00104627,0.00103559,0.00147955,0.00167396,0.0026516,0.00276616,0.00504428,0.00516371,0.0101838,0.00975952,0.0195585,0.0184672
5,0.000862464,0.000630135,0.000710129,0.000874917,0.000726111,0.000558287,0.000816365,0.000747863,0.00100781,0.000833458,0.00131945,0.00129917,0.00169318,0.00175789,0.00292085,0.00263089,0.00506278,0.00524592,0.00978616,0.010442,0.0195755,0.0195578
6,0.00118906,0.000643811,0.000686865,0.000837856,0.000635857,0.000744867,0.000686484,0.000685222,0.000808821,0.000799883,0.00110409,0.00111422,0.00177748,0.00165787,0.00271256,0.00283682,0.00492955,0.00504603,0.00998306,0.00998919,0.0195766,0.0193984
7,0.0010667,0.000622971,0.000672086,0.000740458,0.000763864,0.000818209,0.000630787,0.000702345,0.000804623,0.000830292,0.0010417,0.00105176,0.00207096,0.00160992,0.002904,0.00263769,0.00491973,0.00502054,0.00977351,0.00973725,0.0195742,0.0195556
8,0.000904113,0.000849288,0.000745849,0.000693297,0.000794974,0.000577604,0.000791387,0.000580019,0.000905107,0.000864949,0.00107056,0.000978368,0.00152198,0.00177495,0.00294019,0.00254311,0.00504215,0.00505285,0.00967977,0.00973045,0.0196065,0.0195727
9,0.00081948,0.000745578,0.000720439,0.000833818,0.000745568,0.000666717,0.000659562,0.000907762,0.000829431,0.000885959,0.00147061,0.00103527,0.00174564,0.00162235,0.00262091,0.00304818,0.00507202,0.00504516,0.00995697,0.00997186,0.0195451,0.0193788
10,0.00110577,0.000697195,0.000769885,0.000782329,0.000754285,0.000707796,0.000887352,0.000795114,0.000962137,0.00102252,0.00127524,0.00133438,0.00174241,0.00167729,0.00308976,0.00295094,0.00554961,0.00532113,0.00982915,0.0100628,0.0171263,0.0188956
11,0.00102019,0.000857594,0.000666836,0.000765416,0.000767911,0.000769194,0.000761018,0.000768212,0.000973038,0.000799022,0.0012257,0.00134833,0.00189082,0.00133374,0.00330624,0.00252729,0.00502172,0.00494359,0.0100666,0.010345,0.0183568,0.0187865
12,0.00091745,0.000717664,0.000860229,0.000739306,0.000762541,0.000619294,0.000764045,0.000743715,0.000883905,0.000980051,0.000985712,0.00107137,0.00156321,0.00181736,0.00290794,0.00254543,0.00557459,0.00493844,0.0100532,0.00973732,0.0194768,0.0193399
13,0.000952988,0.000678699,0.000797027,0.000807417,0.000830332,0.000666125,0.000651337,0.000872083,0.0010437,0.00153922,0.00127224,0.0013264,0.00174405,0.00196573,0.00251809,0.00254417,0.00550785,0.00502673,0.00997732,0.0098141,0.0194464,0.0192327
14,0.000953158,0.000579919,0.000828478,0.000656225,0.000827467,0.000624675,0.000708026,0.000795485,0.000827297,0.000765608,0.00140246,0.001245,0.00177539,0.00180206,0.00277331,0.00303693,0.00542439,0.00530272,0.0101593,0.0101378,0.0196172,0.0195875
15,0.000919163,0.000830181,0.000703878,0.000655374,0.000762902,0.000709659,0.000714188,0.000670514,0.000997504,0.00167279,0.00122021,0.00100882,0.00162499,0.00176356,0.00289707,0.00301757,0.00535966,0.00530788,0.00968722,0.0101978,0.0194117,0.0192578
16,0.000778742,0.000776678,0.000669031,0.000664441,0.000815414,0.000569349,0.000655615,0.000624235,0.00103528,0.000812448,0.00133619,0.00124098,0.00184801,0.00140151,0.00291,0.00298848,0.0049416,0.0055896,0.0101923,0.0101288,0.0194168,0.019638
17,0.000949191,0.000780326,0.000633251,0.000584277,0.000600599,0.000733836,0.000789212,0.000674652,0.000807598,0.00079314,0.00122117,0.00120939,0.00169184,0.00161371,0.00304528,0.00301233,0.00528062,0.00553504,0.010351,0.0104163,0.0196149,0.0193793
18,0.000963549,0.000611228,0.000815002,0.000588465,0.000597152,0.000615016,0.000697065,0.000682156,0.00093838,0.000962467,0.00110063,0.00102141,0.00181407,0.00132813,0.00265268,0.00296356,0.00538296,0.00517271,0.0101303,0.0104239,0.0193601,0.0192723
19,0.000955292,0.000704799,0.000780045,0.000735338,0.000695152,0.000650305,0.000765758,0.000750768,0.000842696,0.000833869,0.00105857,0.00109717,0.00182075,0.00180938,0.00266331,0.00252707,0.00501806,0.00522113,0.00967868,0.0103283,0.0192829,0.0193077
20,0.00107596,0.000849598,0.000886811,0.000737122,0.000712615,0.000760889,0.000898273,0.000869598,0.00102073,0.00103961,0.00140913,0.00149796,0.00167438,0.00192954,0.00304703,0.00319612,0.00568902,0.00566258,0.0102091,0.0100471,0.0169337,0.0179539
21,0.0010613,0.000963157,0.000857283,0.00086011,0.000869617,0.000737443,0.000802709,0.000802579,0.00104631,0.00102227,0.0012249,0.00151509,0.00183468,0.00205945,0.00289497,0.00295944,0.00518628,0.00545779,0.0105297,0.0102771,0.0173183,0.0173265
22,0.000997624,0.000859718,0.000904214,0.000927399,0.000864247,0.000747532,0.000873365,0.000765667,0.000986553,0.00100636,0.00141341,0.00146711,0.00193989,0.00163438,0.00271331,0.00284145,0.005499,0.00547232,0.0104922,0.0100848,0.0175442,0.018594
23,0.00102449,0.000987084,0.00082445,0.000887503,0.000880279,0.000695081,0.000831525,0.000795104,0.00106174,0.000993286,0.00122661,0.00125996,0.0016608,0.00184018,0.00305746,0.003124,0.00534488,0.0057023,0.0104417,0.0104469,0.0188118,0.0191785
24,0.0011132,0.000793571,0.000911168,0.000767761,0.000760167,0.000716402,0.00083425,0.000911058,0.00104554,0.000974129,0.00145233,0.0012238,0.00191734,0.00175622,0.00304292,0.00296797,0.00554161,0.00558267,0.0101404,0.0105193,0.019149,0.0188986
25,0.000929253,0.000709849,0.00081408,0.000915377,0.000758002,0.000711884,0.000876772,0.000732102,0.00106594,0.000925425,0.00141313,0.00130928,0.0020118,0.0017395,0.00317342,0.00315526,0.00545372,0.00546942,0.0101924,0.0101316,0.0192518,0.019564
26,0.00101953,0.000892161,0.000842215,0.000904135,0.000764105,0.000676927,0.000830813,0.000732524,0.00104712,0.000952749,0.00142905,0.0012791,0.0018141,0.00177047,0.00294889,0.0028836,0.00537488,0.00525392,0.0100198,0.0104771,0.0195486,0.0191182
27,0.000959601,0.000759224,0.00071074,0.000733896,0.000761389,0.000729267,0.000836504,0.000791628,0.001032,0.000983127,0.00121818,0.00114911,0.0018861,0.00180395,0.00318297,0.00301659,0.00557056,0.00545239,0.0103136,0.0103728,0.0195609,0.0191366
